"heads_heads","tails_heads","N_start_heads_up","N_start_tails_up","same_side","N","person","coin","agg","from","to","mean_toss"
23,23,46,54,54,100,"FrederikAust","0.50EUR",12,1101,1200,1150.5
24,25,50,50,49,100,"FrederikAust","2EUR",13,1201,1300,1250.5
18,29,47,53,42,100,"FrederikAust","2EUR",14,1301,1400,1350.5
30,29,58,42,43,100,"FrederikAust","2EUR",15,1401,1500,1450.5
24,27,52,48,45,100,"FrederikAust","2EUR",16,1501,1600,1550.5
34,24,57,43,53,100,"FrederikAust","2EUR",17,1601,1700,1650.5
21,25,46,54,50,100,"FrederikAust","2EUR",18,1701,1800,1750.5
29,26,56,44,47,100,"FrederikAust","2EUR",19,1801,1900,1850.5
27,26,53,47,48,100,"FrederikAust","2EUR",20,1901,2000,1950.5
28,26,54,46,48,100,"FrederikAust","2EUR",21,2001,2100,2050.5
15,30,46,54,39,100,"FrederikAust","2EUR",22,2101,2200,2150.5
12,27,38,62,47,100,"FrederikAust","1EUR",23,2201,2300,2250.5
24,24,47,53,53,100,"FrederikAust","1EUR",24,2301,2400,2350.5
28,24,51,49,53,100,"FrederikAust","1EUR",25,2401,2500,2450.5
24,27,50,50,47,100,"FrederikAust","1EUR",26,2501,2600,2550.5
20,23,44,56,53,100,"FrederikAust","1EUR",27,2601,2700,2650.5
23,28,51,49,44,100,"FrederikAust","1EUR",28,2701,2800,2750.5
29,23,52,48,54,100,"FrederikAust","1EUR",29,2801,2900,2850.5
27,25,52,48,50,100,"FrederikAust","1EUR",30,2901,3000,2950.5
28,22,49,51,57,100,"FrederikAust","1EUR",31,3001,3100,3050.5
18,26,44,56,48,100,"FrederikAust","1EUR",32,3101,3200,3150.5
19,28,47,53,44,100,"FrederikAust","0.20EUR",33,3201,3300,3250.5
21,29,50,50,42,100,"FrederikAust","0.20EUR",34,3301,3400,3350.5
35,24,59,41,52,100,"FrederikAust","0.20EUR",35,3401,3500,3450.5
17,26,42,58,49,100,"FrederikAust","0.20EUR",36,3501,3600,3550.5
21,25,47,53,49,100,"FrederikAust","0.20EUR",37,3601,3700,3650.5
17,24,41,59,52,100,"FrederikAust","0.20EUR",38,3701,3800,3750.5
37,20,58,42,59,100,"FrederikAust","0.20EUR",39,3801,3900,3850.5
24,23,47,53,54,100,"FrederikAust","0.20EUR",40,3901,4000,3950.5
26,26,52,48,48,100,"FrederikAust","0.20EUR",41,4001,4100,4050.5
25,26,51,49,48,100,"FrederikAust","0.20EUR",42,4101,4200,4150.5
27,26,54,46,47,100,"FrederikAust","0.10EUR",43,4201,4300,4250.5
30,22,53,47,55,100,"FrederikAust","0.10EUR",44,4301,4400,4350.5
24,23,47,53,54,100,"FrederikAust","0.10EUR",45,4401,4500,4450.5
18,27,45,55,46,100,"FrederikAust","0.10EUR",46,4501,4600,4550.5
26,26,52,48,48,100,"FrederikAust","0.10EUR",47,4601,4700,4650.5
29,24,52,48,53,100,"FrederikAust","0.10EUR",48,4701,4800,4750.5
26,20,47,53,59,100,"FrederikAust","0.10EUR",49,4801,4900,4850.5
22,27,49,51,46,100,"FrederikAust","0.10EUR",50,4901,5000,4950.5
30,19,49,51,62,100,"FrederikAust","0.10EUR",51,5001,5100,5050.5
25,24,48,52,53,100,"FrederikAust","0.10EUR",52,5101,5200,5150.5
28,26,55,45,47,100,"FrederikAust","0.50EUR",53,5201,5300,5250.5
16,26,42,58,48,100,"FrederikAust","0.50EUR",54,5301,5400,5350.5
24,24,49,51,51,100,"FrederikAust","0.50EUR",55,5401,5500,5450.5
30,26,56,44,48,100,"FrederikAust","0.50EUR",56,5501,5600,5550.5
24,28,51,49,45,100,"FrederikAust","0.50EUR",57,5601,5700,5650.5
22,27,48,52,47,100,"FrederikAust","0.50EUR",58,5701,5800,5750.5
27,25,53,47,49,100,"FrederikAust","0.50EUR",59,5801,5900,5850.5
29,26,55,45,48,100,"FrederikAust","0.50EUR",60,5901,6000,5950.5
23,26,49,51,48,100,"FrederikAust","0.50EUR",61,6001,6100,6050.5
35,25,61,39,49,100,"FrederikAust","0.50EUR",62,6101,6200,6150.5
16,27,44,56,45,100,"FrederikAust","0.20EUR",63,6201,6300,6250.5
27,24,51,49,52,100,"FrederikAust","0.20EUR",64,6301,6400,6350.5
27,23,51,49,53,100,"FrederikAust","0.20EUR",65,6401,6500,6450.5
28,26,55,45,47,100,"FrederikAust","0.20EUR",66,6501,6600,6550.5
21,26,47,53,48,100,"FrederikAust","0.20EUR",67,6601,6700,6650.5
23,23,47,53,53,100,"FrederikAust","0.20EUR",68,6701,6800,6750.5
25,28,53,47,44,100,"FrederikAust","0.20EUR",69,6801,6900,6850.5
35,24,59,41,52,100,"FrederikAust","0.20EUR",70,6901,7000,6950.5
34,24,58,42,52,100,"FrederikAust","0.20EUR",71,7001,7100,7050.5
35,20,54,46,61,100,"FrederikAust","0.20EUR",72,7101,7200,7150.5
30,27,56,44,47,100,"FrederikAust","0.20EUR",73,7201,7300,7250.5
30,24,55,45,51,100,"FrederikAust","0.20EUR",74,7301,7400,7350.5
38,22,60,40,56,100,"FrederikAust","0.20EUR",75,7401,7500,7450.5
16,25,40,60,51,100,"FrederikAust","0.20EUR",76,7501,7600,7550.5
23,25,48,52,50,100,"FrederikAust","0.20EUR",77,7601,7700,7650.5
23,27,50,50,46,100,"FrederikAust","0.20EUR",78,7701,7800,7750.5
25,21,46,54,58,100,"FrederikAust","0.20EUR",79,7801,7900,7850.5
31,24,54,46,53,100,"FrederikAust","0.20EUR",80,7901,8000,7950.5
33,25,58,42,50,100,"FrederikAust","0.20EUR",81,8001,8100,8050.5
13,30,43,57,40,100,"FrederikAust","0.20EUR",82,8101,8200,8150.5
24,27,52,48,45,100,"FrederikAust","2EUR",83,8201,8300,8250.5
14,27,40,60,47,100,"FrederikAust","2EUR",84,8301,8400,8350.5
